# M_main, z_main, v_vir
5.291832821549357812e+13 9.077837553777513557e-01 6.127535249006261893e+02
5.291396142035391406e+13 9.080109411181662704e-01 6.127693626179368493e+02
5.290959460348082812e+13 9.082381412621063355e-01 6.127851983512077823e+02
5.290522776487807812e+13 9.084653558142429253e-01 6.128010321005473315e+02
5.290086090453838281e+13 9.086925847798430489e-01 6.128168638661065870e+02
5.289649402246272656e+13 9.089198281637402843e-01 6.128326936480059430e+02
5.289212711865211719e+13 9.091470859707647678e-01 6.128485214463659077e+02
5.288776019310753906e+13 9.093743582057602914e-01 6.128643472613076710e+02
5.288339324582447656e+13 9.096016448738416527e-01 6.128801710929707269e+02
5.287902627680391406e+13 9.098289459798335477e-01 6.128959929414735370e+02
5.286006851736111719e+13 9.100562615285826551e-01 6.128554299238059002e+02
5.285570143222312500e+13 9.102836619950116503e-01 6.128712515458901180e+02
5.285133432534100781e+13 9.105110769225405187e-01 6.128870711841415186e+02
5.284696719671574219e+13 9.107385063160133853e-01 6.129028888386800418e+02
5.284260004634832031e+13 9.109659501802545023e-01 6.129187045096231259e+02
5.283823287423973438e+13 9.111934085201183198e-01 6.129345181970918475e+02
5.283386568038544531e+13 9.114208813407349563e-01 6.129503299012254729e+02
5.282949846478644531e+13 9.116483686469272207e-01 6.129661396221405312e+02
5.282513122743268750e+13 9.118758704441227714e-01 6.129819473599974344e+02
5.282076396833617969e+13 9.121033867365845316e-01 6.129977531148741718e+02
5.281639668748688281e+13 9.123309175297169560e-01 6.130135568869275176e+02
5.281202938488853906e+13 9.125584628282366051e-01 6.130293586762688847e+02
5.280766206053937500e+13 9.127860226371272701e-01 6.130451584830256024e+02
5.280329471443485156e+13 9.130135969615007507e-01 6.130609563073335266e+02
5.279892734658421875e+13 9.132411858057766230e-01 6.130767521492814467e+02
5.279455995698018750e+13 9.134687891752414357e-01 6.130925460090192018e+02
5.270892240048428906e+13 9.136964070748619937e-01 6.127935509111451893e+02
5.270455456242756250e+13 9.139244336619870568e-01 6.128093616590977035e+02
5.270018670259652344e+13 9.141524748360849717e-01 6.128251704193176010e+02
5.269581882099764844e+13 9.143805306017370738e-01 6.128409771919026525e+02
5.269145091762639062e+13 9.146086009640886916e-01 6.128567819769887137e+02
5.268708299248096875e+13 9.148366859281715779e-01 6.128725847747064108e+02
5.268271504556233594e+13 9.150647854988493979e-01 6.128883855851717044e+02
5.267834707686870312e+13 9.152928996811263707e-01 6.129041844085109005e+02
5.267397908640103906e+13 9.155210284798638298e-01 6.129199812448396187e+02
5.266961107415753906e+13 9.157491719000975250e-01 6.129357760942878031e+02
5.266524304013365625e+13 9.159773299469827768e-01 6.129515689569917640e+02
5.266087498433862500e+13 9.162055026249519285e-01 6.129673598330374489e+02
5.265650690675962500e+13 9.164336899395942870e-01 6.129831487225907267e+02
5.265213880740312500e+13 9.166618918955131701e-01 6.129989356257510735e+02
5.264777068626181250e+13 9.168901084979951266e-01 6.130147205426618484e+02
5.264340254334216406e+13 9.171183397516371461e-01 6.130305034734213905e+02
5.263903437863962500e+13 9.173465856615878877e-01 6.130462844181636228e+02
5.263466619215515625e+13 9.175748462327173449e-01 6.130620633770041650e+02
5.249769178084381250e+13 9.178031214700489437e-01 6.125625079130281847e+02
5.249332288915554688e+13 9.180320588896345724e-01 6.125783170281707726e+02
5.248895397565985156e+13 9.182610110626699962e-01 6.125941241480791177e+02
5.248458504035492188e+13 9.184899779942031772e-01 6.126099292728777073e+02
5.248021608323892969e+13 9.187189596893001742e-01 6.126257324026937567e+02
5.247584710431005469e+13 9.189479561530319307e-01 6.126415335376545954e+02
5.247147810356648438e+13 9.191769673904496285e-01 6.126573326778847104e+02
5.246710908100914062e+13 9.194059934064692241e-01 6.126731298234999485e+02
5.246274003664171875e+13 9.196350342058718930e-01 6.126889249746071755e+02
5.245837097045688281e+13 9.198640897940003613e-01 6.127047181313506599e+02
5.245400188246107812e+13 9.200931601754848144e-01 6.127205092938261259e+02
5.244963277264146094e+13 9.203222453559672944e-01 6.127362984621986470e+02
5.244526364100997656e+13 9.205513453397996537e-01 6.127520856365450754e+02
5.244089448755653906e+13 9.207804601324561800e-01 6.127678708170174104e+02
5.243652531228758594e+13 9.210095897385878194e-01 6.127836540037129680e+02
5.243215611519578125e+13 9.212387341635391858e-01 6.127994351967754483e+02
5.242778689628205469e+13 9.214678934122269016e-01 6.128152143963188792e+02
5.242341765554733594e+13 9.216970674895768045e-01 6.128309916024585391e+02
5.241904839299254688e+13 9.219262564005199501e-01 6.128467668153099339e+02
5.241467910861310156e+13 9.221554601502395254e-01 6.128625400350035761e+02
5.241030980240993750e+13 9.223846787436643657e-01 6.128783112616544031e+02
5.240594047438396094e+13 9.226139121857327430e-01 6.128940804953786028e+02
5.240157112453335938e+13 9.228431604815073852e-01 6.129098477362992980e+02
5.239720175285353906e+13 9.230724236361880219e-01 6.129256129845484793e+02
5.239283235934817188e+13 9.233017016545544964e-01 6.129413762402297152e+02
5.229979680212068750e+13 9.235309945418298527e-01 6.126111374396558631e+02
5.229542692184923438e+13 9.237607387230098999e-01 6.126269195975315824e+02
5.229105701973339062e+13 9.239904978356109355e-01 6.126426997566754835e+02
5.228668709576856250e+13 9.242202718848541165e-01 6.126584779172184199e+02
5.228231714995289844e+13 9.244500608758506877e-01 6.126742540792857881e+02
5.227794718229281250e+13 9.246798648132702469e-01 6.126900282429717208e+02
5.227357719278095312e+13 9.249096837024775031e-01 6.127058004084163940e+02
5.226920718142372656e+13 9.251395175481524902e-01 6.127215705757149635e+02
5.226483714821378125e+13 9.253693663556746829e-01 6.127373387450089695e+02
5.226046709315201562e+13 9.255992301299944547e-01 6.127531049164106207e+02
5.225609701623658594e+13 9.258291088762249377e-01 6.127688690900445181e+02
5.225172691747114844e+13 9.260590025991651819e-01 6.127846312660115018e+02
5.224735679684833594e+13 9.262889113042030997e-01 6.128003914444537941e+02
5.224298665436905469e+13 9.265188349963016101e-01 6.128161496254842859e+02
5.223861649003696094e+13 9.267487736802754172e-01 6.128319058092057503e+02
5.223424630385295312e+13 9.269787273610724521e-01 6.128476599957289181e+02
5.222987609580691406e+13 9.272086960442380565e-01 6.128634121852065846e+02
5.222550586590250000e+13 9.274386797345688382e-01 6.128791623777384530e+02
5.222113561414335938e+13 9.276686784368834982e-01 6.128949105734268414e+02
5.221676534052763281e+13 9.278986921562872858e-01 6.129106567723933949e+02
5.221239504504521094e+13 9.281287208983085568e-01 6.129264009747876116e+02
5.220802472769974219e+13 9.283587646677776695e-01 6.129421431807132876e+02
5.220365438849487500e+13 9.285888234695003352e-01 6.129578833902700126e+02
5.219928402743150000e+13 9.288188973084282596e-01 6.129736216035677216e+02
5.219491364449950781e+13 9.290489861901024549e-01 6.129893578207570499e+02
5.219054323970528906e+13 9.292790901191952946e-01 6.130050920419289469e+02
5.218617281304974219e+13 9.295092091006572632e-01 6.130208242671924381e+02
5.218180236451999219e+13 9.297393431401858033e-01 6.130365544967089591e+02
5.217743189413069531e+13 9.299694922420129739e-01 6.130522827305386500e+02
5.217306140187172656e+13 9.301996564116891131e-01 6.130680089688321459e+02
5.216869088774398438e+13 9.304298356541561565e-01 6.130837332116967673e+02
5.216432035174560156e+13 9.306600299745315663e-01 6.130994554592533632e+02
5.215994979388021875e+13 9.308902393776311568e-01 6.131151757116014096e+02
5.215557921414322656e+13 9.311204638687110569e-01 6.131308939688707369e+02
5.215120861253275000e+13 9.313507034528707429e-01 6.131466102311791246e+02
5.214683798904967969e+13 9.315809581350698032e-01 6.131623244986350301e+02
5.214246734369214844e+13 9.318112279204308068e-01 6.131780367713596434e+02
5.213809667646379688e+13 9.320415128137662375e-01 6.131937470494508489e+02
5.213372598736000781e+13 9.322718128203287824e-01 6.132094553330365443e+02
5.212935527637890625e+13 9.325021279452230250e-01 6.132251616222347366e+02
5.212498454352138281e+13 9.327324581934306469e-01 6.132408659171559293e+02
5.212061378878831250e+13 9.329628035699003563e-01 6.132565682179063060e+02
5.211624301217508594e+13 9.331931640798976080e-01 6.132722685246149013e+02
5.211187221368257812e+13 9.334235397283774383e-01 6.132879668373882396e+02
5.210750139331166406e+13 9.336539305203128691e-01 6.133036631563348919e+02
5.210313055106048438e+13 9.338843364608102604e-01 6.133193574815718421e+02
5.209875968692991406e+13 9.341147575548363058e-01 6.133350498132062967e+02
5.209438880091807812e+13 9.343451938075121310e-01 6.133507401513569448e+02
5.209001789302035156e+13 9.345756452240965295e-01 6.133664284961510020e+02
5.208564696323761719e+13 9.348061118095338795e-01 6.133821148476918097e+02
5.208127601157349219e+13 9.350365935686835162e-01 6.133977992060817996e+02
5.207690503802060938e+13 9.352670905069271345e-01 6.134134815714540991e+02
5.207253404258259375e+13 9.354976026290838798e-01 6.134291619439048873e+02
5.206816302525757031e+13 9.357281299402810948e-01 6.134448403235525120e+02
5.206379198604366406e+13 9.359586724456386841e-01 6.134605167105136161e+02
5.205942092494449219e+13 9.361892301499660229e-01 6.134761911048824459e+02
5.205504984195818750e+13 9.364198030583809063e-01 6.134918635067753030e+02
5.205067873707735938e+13 9.366503911762966705e-01 6.135075339163286117e+02
5.204630761030838281e+13 9.368809945083975688e-01 6.135232023336290013e+02
5.204193646164663281e+13 9.371116130599410621e-01 6.135388687588011862e+02
5.203756529109573438e+13 9.373422468357460735e-01 6.135545331919398677e+02
5.203319409864553906e+13 9.375728958413794834e-01 6.135701956331915881e+02
5.202882288430792969e+13 9.378035600812136829e-01 6.135858560826193298e+02
5.202445164807276562e+13 9.380342395608178840e-01 6.136015145403699762e+02
5.202008038994367969e+13 9.382649342850275520e-01 6.136171710065397065e+02
5.201570910991327344e+13 9.384956442592390369e-01 6.136328254812607383e+02
5.201133780798792188e+13 9.387263694881361475e-01 6.136484779646183370e+02
5.200696648416298438e+13 9.389571099769891127e-01 6.136641284567373305e+02
5.200259513843932812e+13 9.391878657307572986e-01 6.136797769577198096e+02
5.199822377081507031e+13 9.394186367545889205e-01 6.136954234676840088e+02
5.199385238129107031e+13 9.396494230534454539e-01 6.137110679867317913e+02
5.198948096986544531e+13 9.398802246324515774e-01 6.137267105149777535e+02
5.198510953654180469e+13 9.401110414964384265e-01 6.137423510525154597e+02
5.198073808131276562e+13 9.403418736508106779e-01 6.137579895994772414e+02
5.197636660417643750e+13 9.405727211007004485e-01 6.137736261559780360e+02
5.195801579641629688e+13 9.408035838507922133e-01 6.137342239087063263e+02
5.195364420541792969e+13 9.410345316101453861e-01 6.137498600909891593e+02
5.194927259251100781e+13 9.412654946886017671e-01 6.137654942820898896e+02
5.194490095769364062e+13 9.414964730913222279e-01 6.137811264821259556e+02
5.194052930096667969e+13 9.417274668232722412e-01 6.137967566911978565e+02
5.192423361082361719e+13 9.419584758894227194e-01 6.137654062951600054e+02
5.191986185050288281e+13 9.421895598251113224e-01 6.137810355997062288e+02
5.191549006826795312e+13 9.424206591125993127e-01 6.137966629127315628e+02
5.191111826411417188e+13 9.426517737571755706e-01 6.138122882343594711e+02
5.190674643805064844e+13 9.428829037633856824e-01 6.138279115646619175e+02
5.190237459006722656e+13 9.431140491368030787e-01 6.138435329037804422e+02
5.189800272015925781e+13 9.433452098827027621e-01 6.138591522518362353e+02
5.189363082833859375e+13 9.435763860055007557e-01 6.138747696088926205e+02
5.188925891459507812e+13 9.438075775107693799e-01 6.138903849750909103e+02
5.188488697893232031e+13 9.440387844033460985e-01 6.139059983505214859e+02
5.188051502134566406e+13 9.442700066885272303e-01 6.139216097353075838e+02
5.187614304184145312e+13 9.445012443710194550e-01 6.139372191295317407e+02
5.187177104041503906e+13 9.447324974560830091e-01 6.139528265333113950e+02
5.186739901706450781e+13 9.449637659488716590e-01 6.139684319467596652e+02
5.186302697178796094e+13 9.451950498545191870e-01 6.139840353699867137e+02
5.185865490458349219e+13 9.454263491781560447e-01 6.139996368031019074e+02
5.185428281545194531e+13 9.456576639248023275e-01 6.140152362462094970e+02
5.184991070439416406e+13 9.458889940994238410e-01 6.140308336994058891e+02
5.184553857141374219e+13 9.461203397068885801e-01 6.140464291627845341e+02
5.184116641650052344e+13 9.463517007527764147e-01 6.140620226364851533e+02
5.183679423966084375e+13 9.465830772417738181e-01 6.140776141205855083e+02
5.183242204088454688e+13 9.468144691794712076e-01 6.140932036152267983e+02
5.182804982018347656e+13 9.470458765702700621e-01 6.141087911204677994e+02
5.182367757754746094e+13 9.472772994197757868e-01 6.141243766364508474e+02
5.181930531298009375e+13 9.475087377328201832e-01 6.141399601632630265e+02
5.181493302647946875e+13 9.477401915145485800e-01 6.141555417010140445e+02
5.181056071804367188e+13 9.479716607701073050e-01 6.141711212498131545e+02
5.180618838767078906e+13 9.482031455046437962e-01 6.141866988097697231e+02
5.180181603536440625e+13 9.484346457230025118e-01 6.142022743809717440e+02
5.179744366112536719e+13 9.486661614301872270e-01 6.142178479635189206e+02
5.179307126494625000e+13 9.488976926316355920e-01 6.142334195575392641e+02
5.178869884683064062e+13 9.491292393322037224e-01 6.142489891631217915e+02
5.178432640677661719e+13 9.493608015370357256e-01 6.142645567803746189e+02
5.177995394478226562e+13 9.495923792512853678e-01 6.142801224094066583e+02
5.177558146084567188e+13 9.498239724800862094e-01 6.142956860503238659e+02
5.177120895496491406e+13 9.500555812286026747e-01 6.143112477032368588e+02
5.176683642714357812e+13 9.502872055016791109e-01 6.143268073682316981e+02
5.176246387738249219e+13 9.505188453043191821e-01 6.143423650454064955e+02
5.175809130567698438e+13 9.507505006418106586e-01 6.143579207348773252e+02
5.175371871202789062e+13 9.509821715191721925e-01 6.143734744367438907e+02
5.174934609643053906e+13 9.512138579416936635e-01 6.143890261511223798e+02
5.174497345888575000e+13 9.514455599143661901e-01 6.144045758781079485e+02
5.174060079939710156e+13 9.516772774420657610e-01 6.144201236177902956e+02
5.173622811795717969e+13 9.519090105302312477e-01 6.144356693702954999e+02
5.173185541457230469e+13 9.521407591835737705e-01 6.144512131356999589e+02
5.172748268923230469e+13 9.523725234076758639e-01 6.144667549141388463e+02
5.172310994194625781e+13 9.526043032071008776e-01 6.144822947056783278e+02
5.171873717270673438e+13 9.528360985873131073e-01 6.144978325104470969e+02
5.171436438151455469e+13 9.530679095533152179e-01 6.145133683285407642e+02
5.170999156837054688e+13 9.532997361101109846e-01 6.145289021600544856e+02
5.170561873327553125e+13 9.535315782627009629e-01 6.145444340050837582e+02
5.170124587622483594e+13 9.537634360163994574e-01 6.145599638637454518e+02
5.169687299721652344e+13 9.539953093763592351e-01 6.145754917361450680e+02
5.167554521685484375e+13 9.542271983474381880e-01 6.145238160228936977e+02
5.167117220879425000e+13 9.544591882938526783e-01 6.145393442934924906e+02
5.166679917877685156e+13 9.546911938721919233e-01 6.145548705768542277e+02
5.166242612679521094e+13 9.549232150878746994e-01 6.145703948730986212e+02
5.165805305285014844e+13 9.551552519459556301e-01 6.145859171823262841e+02
5.165367995694522656e+13 9.553873044512974921e-01 6.146014375046208897e+02
5.164930683908125781e+13 9.556193726088973994e-01 6.146169558400748656e+02
5.164493369924806250e+13 9.558514564243838496e-01 6.146324721888253180e+02
5.164056053744645312e+13 9.560835559027647257e-01 6.146479865509658111e+02
5.163618735368273438e+13 9.563156710487611400e-01 6.146634989265700142e+02
